ID,NOMBRE,APELLIDO,ACTIVO,COMPANY,MAIL,LATITUD,LONGITUD,FECHA_ENTREGA,ULTIMA_ENTREGA,CANTIDAD,MONTO
ETH-1968-371194,leanna,mair,True,Vanguard Systems,leanna.mair@vanguard_systems.com,50°11'41'' S,109°20'13'' W,2021/8/26,2020/3/10,78T,$69732
GBR-1981-994665,adi,menze,True,SkyStream,adi.menze@skystream.com,20°3'11'' S,106°52'50'' W,2020/9/1,2024/8/24,53T,$47170
CHN-1987-110545,othilia,morad,False,DigitalCraft,othilia.morad@digitalcraft.com,47°29'7'' S,118°29'22'' E,2021/2/1,2021/11/15,29T,$26854
TUN-2018-928749,camila,tobia,False,ElevateTech Labs,camila.tobia@elevatetech_labs.com,67°44'22'' S,84°45'8'' W,2022/11/18,2023/10/27,59T,$45666
ECU-2012-651263,elianore,warde,True,FutureHarbor,elianore.warde@futureharbor.com,10°22'19'' N,18°18'24'' E,2023/5/9,2023/5/1,15T,$14145
VEN-1974-916680,leonora,blind,True,PrimeShift,leonora.blind@primeshift.com,9°29'45'' S,172°44'41'' E,2022/10/6,2023/10/9,36T,$28764
ITA-1985-573975,sarajane,yosko,True,BlueBridge,sarajane.yosko@bluebridge.com,89°4'13'' N,130°15'30'' W,2021/3/23,2021/7/17,77T,$64911
PNG-1959-167502,willie,wryals,False,FusionEdge Solutions,willie.wryals@fusionedge_solutions.com,49°52'32'' S,135°45'26'' W,2024/5/1,2020/11/14,100T,$84900
UGA-1972-825962,ezmeralda,kama,True,QuantumLeap,ezmeralda.kama@quantumleap.com,73°15'9'' S,53°34'16'' E,2023/9/2,2023/10/18,58T,$34684
CHL-1954-784708,tabbie,schromen,True,SwiftShift,tabbie.schromen@swiftshift.com,74°24'52'' S,18°38'5'' E,2020/2/19,2020/10/25,89T,$48772
THA-2007-873328,kira,lavant,True,ClearPath Labs,kira.lavant@clearpath_labs.com,39°57'6'' N,3°37'11'' W,2024/7/9,2020/10/21,22T,$15774
RUS-1972-792982,lolita,loria,True,TechTide,lolita.loria@techtide.com,20°28'22'' N,66°19'2'' E,2024/5/1,2022/8/14,81T,$43416
FRA-1951-262835,sonya,rappleye,True,SparkTech,sonya.rappleye@sparktech.com,84°3'1'' S,120°20'15'' E,2023/6/15,2021/8/19,96T,$83136
CHE-2010-236236,cyb,settler,True,TechNest,cyb.settler@technest.com,87°13'29'' S,9°39'4'' E,2022/9/1,2022/9/13,55T,$37400
SWE-2009-274604,paula,brodbeck,False,NextTech Prime,paula.brodbeck@nexttech_prime.com,27°47'35'' S,157°26'28'' W,2020/5/8,2022/3/12,48T,$31776
COL-1966-540959,marta,kipple,True,FusionTide Labs,marta.kipple@fusiontide_labs.com,68°37'1'' N,44°35'1'' E,2020/8/22,2024/11/11,90T,$77940
KEN-1984-458192,reggie,walzier,True,SkyPrime,reggie.walzier@skyprime.com,33°32'30'' S,161°55'12'' W,2020/3/17,2020/4/21,50T,$38850
VEN-1992-781777,holly-anne,streif,False,CoreVision,holly-anne.streif@corevision.com,65°54'51'' S,5°55'33'' E,2023/8/18,2021/5/27,19T,$13186
EGY-1965-414544,vannie,lansey,False,SkyEdge,vannie.lansey@skyedge.com,13°56'47'' S,57°24'40'' W,2022/6/13,2024/5/13,52T,$35620
POL-1981-116831,sandra,colavito,True,QuantumWorks,sandra.colavito@quantumworks.com,79°13'11'' N,79°54'53'' E,2020/9/22,2020/9/6,64T,$34304
BRA-1981-606908,aloisia,winkey,False,PeakEdge,aloisia.winkey@peakedge.com,37°33'55'' N,160°41'11'' E,2023/2/3,2023/5/19,75T,$57075
IND-2012-431111,letty,alley,False,ClearPath Labs,letty.alley@clearpath_labs.com,25°50'7'' S,102°11'41'' W,2024/10/8,2021/12/8,38T,$28196
RUS-1987-616359,bobbe,puterbaugh,True,InfiniteScope,bobbe.puterbaugh@infinitescope.com,88°55'24'' N,71°56'12'' W,2024/5/1,2020/7/25,30T,$27480
EGY-1955-362781,kathrine,ramsier,True,BrightRise,kathrine.ramsier@brightrise.com,1°8'56'' S,8°27'11'' W,2022/3/10,2024/5/19,27T,$22626
SAU-1957-839396,basia,flygare,True,FusionX,basia.flygare@fusionx.com,76°52'1'' N,104°55'46'' W,2022/1/17,2020/1/2,96T,$82848
NZL-1989-945814,idell,schnabl,True,ElevateEdge,idell.schnabl@elevateedge.com,71°25'14'' S,83°38'55'' E,2024/7/12,2023/9/14,86T,$70434
ECU-2008-399052,loren,goldbaum,True,TechFusion,loren.goldbaum@techfusion.com,4°25'34'' N,111°49'30'' E,2021/3/23,2024/3/21,73T,$61101
USA-1955-805715,anthea,coache,True,NextEra Solutions,anthea.coache@nextera_solutions.com,28°37'33'' S,62°16'7'' W,2024/11/7,2020/1/12,61T,$46299
WSM-1974-904445,kimmi,everetts,True,FusionX,kimmi.everetts@fusionx.com,53°54'36'' S,150°42'10'' W,2024/1/7,2020/3/20,55T,$52415
CHN-1951-387836,albina,cofresi,False,FusionCore Labs,albina.cofresi@fusioncore_labs.com,38°9'56'' S,119°45'41'' E,2024/1/1,2023/7/23,92T,$47288
RUS-1977-924837,sidonnie,drybread,False,SkyEdge,sidonnie.drybread@skyedge.com,38°3'12'' S,159°44'5'' W,2023/6/8,2022/8/7,66T,$37752
SAU-1997-320575,maggie,vanalstine,False,TechRise Solutions,maggie.vanalstine@techrise_solutions.com,50°1'48'' N,77°20'49'' E,2022/11/6,2021/4/1,35T,$19250
ARG-1987-296118,nathalie,hamner,False,TrueFusion,nathalie.hamner@truefusion.com,36°47'59'' S,70°48'40'' W,2023/8/22,2020/2/6,45T,$33300
MEX-1997-577516,krystal,greider,True,TechStream,krystal.greider@techstream.com,72°59'13'' S,23°30'50'' E,2022/6/19,2020/7/27,34T,$33490
FJI-1981-224182,shelli,leerar,True,ClearPath Labs,shelli.leerar@clearpath_labs.com,19°35'46'' S,126°0'53'' W,2024/3/15,2020/10/20,53T,$48813
IND-1984-428495,clarinda,almerico,True,BlueEdge,clarinda.almerico@blueedge.com,11°17'46'' S,60°43'30'' W,2023/7/8,2022/7/23,63T,$52794
SGP-1977-484907,marthe,shufford,True,InnovativeHarbor,marthe.shufford@innovativeharbor.com,17°49'2'' N,1°49'34'' W,2020/7/16,2024/5/12,60T,$37380
CAN-1960-574237,modesta,potaczala,True,RedTech Labs,modesta.potaczala@redtech_labs.com,30°55'8'' S,176°52'57'' E,2024/10/27,2021/6/26,77T,$45199
ARG-1968-235177,leann,marklund,False,SmartHarbor,leann.marklund@smartharbor.com,65°13'31'' N,1°55'38'' E,2021/12/5,2024/4/16,55T,$28875
USA-1989-201242,orel,papadakis,True,VividEdge,orel.papadakis@vividedge.com,68°19'36'' S,160°11'7'' E,2024/6/15,2020/3/3,78T,$53508
BRA-1962-245038,denys,mannchen,False,BrightHarbor,denys.mannchen@brightharbor.com,70°0'42'' N,63°36'16'' E,2023/10/21,2023/4/27,13T,$8489
BRA-1992-433577,jocelyne,krain,False,DynamicRoots,jocelyne.krain@dynamicroots.com,43°33'37'' N,150°27'25'' W,2022/4/10,2020/10/24,56T,$42224
FRA-1952-642428,alverta,hosier,True,SwiftEdge,alverta.hosier@swiftedge.com,21°41'9'' S,13°9'4'' W,2022/7/21,2024/4/23,40T,$33920
FRA-2014-628976,agretha,distasio,False,VividVision,agretha.distasio@vividvision.com,44°48'32'' N,111°13'37'' W,2024/9/5,2020/8/7,47T,$29563
VNM-2019-427907,hortensia,valen,False,BlueRise,hortensia.valen@bluerise.com,38°39'48'' N,114°45'43'' E,2024/8/1,2023/4/21,10T,$9120
NGA-1996-252089,abbye,scuderi,True,TechStream,abbye.scuderi@techstream.com,67°1'26'' S,139°22'7'' E,2024/4/22,2022/1/27,11T,$6677
SWE-1971-480189,daffy,kleinsorge,True,SwiftShift,daffy.kleinsorge@swiftshift.com,13°0'17'' S,157°26'47'' W,2023/9/10,2020/6/7,93T,$54963
KOR-1982-274864,sylvia,zigmond,True,PeakLabs,sylvia.zigmond@peaklabs.com,80°28'16'' N,103°22'27'' E,2020/12/10,2022/7/19,38T,$22344
WSM-2010-933791,emilee,kuhl,True,HorizonFlow,emilee.kuhl@horizonflow.com,67°24'58'' S,8°40'37'' W,2024/2/18,2023/9/5,65T,$44135
UGA-2005-891613,analiese,lund,True,BrightPath Labs,analiese.lund@brightpath_labs.com,88°23'15'' S,53°2'5'' E,2022/4/17,2022/8/14,85T,$53975
EGY-1968-658495,terra,tuplano,True,PurePath,terra.tuplano@purepath.com,75°42'26'' N,155°0'13'' E,2020/12/12,2020/1/16,92T,$86112
BRA-1953-358023,carie,hewatt,False,EcoCraft,carie.hewatt@ecocraft.com,1°23'26'' S,176°33'39'' W,2023/12/19,2020/5/5,49T,$47236
PNG-2022-714858,jori,paongo,True,CoreLabs,jori.paongo@corelabs.com,21°2'39'' S,159°50'49'' E,2024/2/20,2024/4/7,26T,$13650
SGP-1995-151567,gabbie,leever,False,TechPulse,gabbie.leever@techpulse.com,42°3'20'' N,171°34'0'' W,2024/5/25,2021/11/9,12T,$10452
GHA-1952-574923,elly,larios,True,PeakCraft,elly.larios@peakcraft.com,87°0'44'' N,92°17'55'' E,2023/1/4,2021/4/25,42T,$25578
PHL-1958-814444,veradis,danson,True,TechFusion Solutions,veradis.danson@techfusion_solutions.com,47°57'44'' S,26°51'21'' E,2024/4/13,2024/9/14,99T,$49599
AUS-1996-442054,lorette,romito,False,FusionTide,lorette.romito@fusiontide.com,79°0'39'' S,95°35'24'' E,2023/11/17,2021/6/4,74T,$66156
COL-1991-305699,joni,bellus,True,PinnacleX,joni.bellus@pinnaclex.com,80°14'0'' S,65°6'40'' E,2024/2/10,2024/7/15,100T,$76400
SWE-1972-571287,krystalle,boda,True,NextEra Labs,krystalle.boda@nextera_labs.com,61°10'19'' N,103°20'56'' W,2022/10/11,2021/2/10,96T,$83520
TUR-2016-121083,lyndsay,audas,True,FusionCraft Labs,lyndsay.audas@fusioncraft_labs.com,21°3'6'' S,168°41'43'' E,2022/2/13,2022/6/12,84T,$74088
NZL-2015-225751,tildi,muir,False,ClearTech Labs,tildi.muir@cleartech_labs.com,39°30'30'' S,179°33'51'' E,2023/5/4,2020/9/24,84T,$52500
POL-1988-163343,emalia,nagode,True,BlueStream Innovations,emalia.nagode@bluestream_innovations.com,17°7'6'' N,21°37'1'' E,2023/8/19,2021/4/13,31T,$24056
DZA-2022-554458,odessa,gregston,True,RedWave Solutions,odessa.gregston@redwave_solutions.com,44°58'13'' N,74°20'12'' E,2023/6/20,2022/7/18,36T,$19944
TUN-1974-747436,isidora,janoff,True,RedSpark,isidora.janoff@redspark.com,54°10'0'' N,144°25'49'' W,2023/12/18,2023/4/7,46T,$29348
PER-1961-992584,fran,mccarren,True,CoreTech,fran.mccarren@coretech.com,63°28'45'' S,145°49'36'' E,2023/6/4,2020/6/13,56T,$36848
PNG-2014-195349,caron,mindingall,False,ElevateWorks,caron.mindingall@elevateworks.com,54°47'44'' S,83°4'57'' E,2021/4/6,2023/10/18,79T,$73865
GHA-1963-599862,noell,muellerleile,True,FusionShift Labs,noell.muellerleile@fusionshift_labs.com,69°16'38'' N,62°20'5'' E,2024/8/6,2021/11/19,18T,$17712
AUS-1999-647604,teodora,ruelar,True,ClearEdge,teodora.ruelar@clearedge.com,37°19'24'' S,2°45'31'' W,2023/11/20,2024/5/8,66T,$33198
ITA-1994-502081,deb,enfort,True,FusionEdge Labs,deb.enfort@fusionedge_labs.com,55°18'59'' S,21°36'59'' W,2021/9/1,2022/2/9,86T,$64156
ARG-1997-764887,willabella,patnode,True,TechBridge,willabella.patnode@techbridge.com,79°8'43'' N,143°35'50'' W,2024/5/9,2020/12/25,67T,$54940
DZA-2012-481347,jesselyn,henricksen,True,SkyShift,jesselyn.henricksen@skyshift.com,56°25'53'' N,170°15'53'' E,2023/4/12,2023/5/3,47T,$41689
CHN-1970-494377,faina,odegard,True,ElevateTech,faina.odegard@elevatetech.com,52°18'17'' N,140°59'40'' W,2023/9/5,2022/7/26,17T,$13872
CHE-1989-769369,roxanne,sneathen,False,Silverstone Solutions,roxanne.sneathen@silverstone_solutions.com,53°34'36'' S,138°19'17'' E,2023/12/21,2021/11/7,92T,$75808
IND-1993-129194,carlie,hawelu,False,QuantumTech Labs,carlie.hawelu@quantumtech_labs.com,24°8'12'' N,121°28'57'' E,2020/6/14,2022/6/12,56T,$43904
POL-1966-659840,sibelle,argenziano,True,DigitalVista,sibelle.argenziano@digitalvista.com,67°11'23'' N,17°2'21'' W,2021/8/7,2023/1/19,95T,$49400
JPN-2021-102636,zorana,filla,True,InnovativeVision,zorana.filla@innovativevision.com,50°50'16'' N,76°40'3'' W,2022/11/27,2024/11/25,65T,$47775
RUS-1964-568590,patrice,readenour,True,EdgeWorks Labs,patrice.readenour@edgeworks_labs.com,24°43'21'' S,92°56'4'' W,2024/8/13,2021/6/24,70T,$61110
JPN-1983-885509,siusan,heart,False,VividPath Labs,siusan.heart@vividpath_labs.com,42°15'57'' S,36°59'54'' W,2022/2/23,2020/6/19,52T,$51480
ARG-2006-724828,yevette,mahoe,True,BoldTech,yevette.mahoe@boldtech.com,71°55'54'' S,170°16'24'' E,2020/7/2,2022/9/26,67T,$60501
WSM-2006-355590,goldi,jiminian,True,CleverSpark,goldi.jiminian@cleverspark.com,31°19'34'' S,108°30'57'' E,2023/1/9,2024/3/7,35T,$23065
NGA-2007-960276,latia,peto,True,CoreTech Solutions,latia.peto@coretech_solutions.com,66°1'40'' S,135°30'21'' E,2022/4/4,2022/8/20,23T,$17917
COL-1980-276601,lynna,nehmer,False,VividShift,lynna.nehmer@vividshift.com,39°19'27'' S,9°26'43'' W,2020/3/15,2024/10/23,59T,$50032
NGA-1996-311654,claudina,kuna,True,FuturePrime,claudina.kuna@futureprime.com,72°7'14'' S,30°56'47'' E,2024/9/9,2020/9/17,97T,$71295
TUR-1972-913143,asia,elwer,True,RedEdge,asia.elwer@rededge.com,82°30'31'' N,162°3'25'' W,2020/5/14,2022/5/6,26T,$23192
SAU-1972-838381,aili,sapnu,False,TechNest,aili.sapnu@technest.com,12°3'44'' N,120°1'37'' W,2022/1/15,2023/9/1,37T,$23828
SWE-2000-102827,adelina,maranto,False,MomentumTech,adelina.maranto@momentumtech.com,46°45'14'' S,139°30'46'' E,2022/8/2,2023/11/11,34T,$31212
PER-2003-414745,lezlie,cabasso,False,TechHarbor,lezlie.cabasso@techharbor.com,31°30'40'' N,91°36'54'' E,2023/2/17,2024/5/5,38T,$26638
VEN-1976-661019,patsy,velazquez,False,BrightBridge,patsy.velazquez@brightbridge.com,25°54'31'' S,132°28'4'' W,2023/9/25,2023/1/6,30T,$28170
TUR-2019-291981,marge,spurlin,True,ApexSystems,marge.spurlin@apexsystems.com,66°26'1'' S,134°52'42'' E,2022/7/6,2023/3/2,69T,$57063
TUN-1950-892338,cloris,lanz,True,SkyBridge Solutions,cloris.lanz@skybridge_solutions.com,89°35'56'' N,36°56'10'' E,2024/1/4,2020/1/6,10T,$7280
SWE-2017-765229,isadora,stiern,True,FutureVision,isadora.stiern@futurevision.com,63°46'51'' N,133°51'53'' W,2023/2/10,2024/2/16,26T,$20202
CHE-1957-546692,therese,krenek,True,BrightHarbor,therese.krenek@brightharbor.com,31°43'20'' N,125°17'53'' W,2021/7/2,2023/11/8,26T,$14794
CHN-1977-235704,joane,mcferren,True,BrightHarbor,joane.mcferren@brightharbor.com,15°24'10'' N,143°42'26'' W,2024/5/25,2022/9/7,17T,$13430
GBR-1985-966158,merl,frohman,False,DigitalCraft,merl.frohman@digitalcraft.com,67°42'22'' S,143°38'6'' W,2020/4/3,2023/1/23,44T,$41932
VEN-1994-574100,heath,cullins,True,PeakCraft,heath.cullins@peakcraft.com,8°47'8'' N,48°17'28'' W,2024/8/11,2021/2/25,52T,$45396
ZAF-1955-883768,sophi,rosenfield,True,VividVision,sophi.rosenfield@vividvision.com,76°29'11'' S,56°2'15'' W,2024/3/7,2023/1/22,91T,$66248
ETH-1971-860340,cindy,wollen,False,ClearTech Labs,cindy.wollen@cleartech_labs.com,84°41'29'' N,102°45'11'' E,2021/9/13,2023/12/8,96T,$74688
GBR-1984-474410,marcie,rasole,True,FusionLabs Solutions,marcie.rasole@fusionlabs_solutions.com,40°26'20'' N,13°39'18'' E,2021/7/4,2022/10/20,47T,$44368
ECU-1979-559487,carolina,fanara,True,FusionPath,carolina.fanara@fusionpath.com,4°38'17'' S,98°6'31'' E,2024/5/21,2024/5/5,67T,$55610
ETH-1955-489203,allyson,brosseau,True,EvolvTech,allyson.brosseau@evolvtech.com,5°28'3'' N,41°24'9'' W,2023/3/12,2024/3/19,84T,$68460
FJI-1965-648440,crista,lofwall,True,SwiftCore,crista.lofwall@swiftcore.com,50°39'45'' S,115°6'1'' W,2022/11/8,2020/5/23,50T,$27950
GBR-2014-292150,farand,auffrey,False,QuantumShift,farand.auffrey@quantumshift.com,78°33'13'' N,1°33'14'' W,2022/12/13,2024/7/8,48T,$30240
JPN-1953-967575,dayna,kriz,True,NexTier Solutions,dayna.kriz@nextier_solutions.com,40°47'59'' N,71°14'28'' W,2023/2/9,2024/6/13,83T,$64740
PER-2017-938247,gayla,gershenson,True,SwiftVision,gayla.gershenson@swiftvision.com,0°19'59'' S,62°48'49'' W,2021/5/1,2020/2/23,97T,$85166
CHE-1999-243679,stoddard,salay,True,QuantumDrive,stoddard.salay@quantumdrive.com,27°11'11'' S,91°51'58'' W,2024/5/3,2024/9/3,15T,$9435
DZA-2020-700269,corabel,mackall,False,FusionShift Labs,corabel.mackall@fusionshift_labs.com,35°3'54'' N,12°19'0'' W,2023/10/15,2021/1/1,93T,$50778
GBR-1994-249411,enid,scharich,False,VividPath,enid.scharich@vividpath.com,33°20'38'' S,149°8'51'' E,2024/6/5,2024/6/18,91T,$59059
KOR-2003-705797,ruth,tso,True,SmartHarbor,ruth.tso@smartharbor.com,29°27'28'' S,5°23'8'' E,2021/2/10,2021/12/14,80T,$76960
ECU-2012-833285,sharleen,yzquierdo,True,FuturusLabs,sharleen.yzquierdo@futuruslabs.com,41°12'5'' S,108°3'42'' W,2021/6/16,2020/6/14,99T,$88605
AUS-1973-164918,bill,szalai,True,PeakVision,bill.szalai@peakvision.com,5°43'25'' S,76°26'35'' E,2020/12/20,2023/1/25,48T,$36096
RUS-2011-197958,lu,glazier,False,FutureVision,lu.glazier@futurevision.com,44°13'56'' S,69°40'5'' W,2022/11/7,2021/6/9,78T,$44148
PHL-1991-303189,irene,acuna,True,VividFusion Labs,irene.acuna@vividfusion_labs.com,29°53'52'' N,89°9'35'' W,2023/11/24,2021/6/9,93T,$85281
NLD-1984-567419,kizzie,jochumsen,False,EverRise Enterprises,kizzie.jochumsen@everrise_enterprises.com,2°11'29'' N,12°6'9'' E,2022/6/15,2023/7/16,30T,$22050
ZAF-1989-849361,karoline,hagins,True,SparkLabs,karoline.hagins@sparklabs.com,24°59'51'' N,92°44'20'' E,2020/12/16,2023/5/4,98T,$70952
NLD-1963-235464,nancee,gloria,False,Zenith Partners,nancee.gloria@zenith_partners.com,32°42'49'' S,176°45'21'' E,2022/11/17,2022/4/14,13T,$10179
NZL-1961-223497,sherill,yetsko,True,AlphaLabs,sherill.yetsko@alphalabs.com,62°34'57'' S,141°5'11'' W,2022/1/19,2022/12/22,85T,$81090
COL-2023-788497,maye,kobryn,False,EonWave,maye.kobryn@eonwave.com,36°13'28'' N,85°24'48'' W,2022/1/5,2020/10/2,25T,$15400
THA-1984-597098,maryanne,russett,False,PureFusion,maryanne.russett@purefusion.com,56°57'5'' N,35°56'17'' E,2022/11/3,2024/8/25,92T,$78660
RUS-2001-628782,mechelle,annett,False,CrystalStream,mechelle.annett@crystalstream.com,17°12'11'' S,150°30'28'' W,2023/4/18,2024/9/14,85T,$77605
TUN-1952-704703,pepi,weingart,True,QuantumPath,pepi.weingart@quantumpath.com,19°38'56'' S,172°12'30'' E,2023/2/10,2022/1/13,81T,$64233
ITA-1979-564007,ardath,traficante,True,InnovativePath,ardath.traficante@innovativepath.com,70°14'50'' S,155°25'14'' W,2021/3/2,2024/2/15,22T,$18898
BRA-2006-348230,gladi,cousain,False,FusionPoint,gladi.cousain@fusionpoint.com,49°1'47'' N,70°29'10'' E,2023/1/26,2022/8/23,32T,$32000
SGP-2019-590822,darda,babish,True,QuantumWorks,darda.babish@quantumworks.com,53°53'35'' N,71°2'59'' E,2020/8/7,2021/12/5,39T,$23985
PNG-1975-910839,meggi,llopis,False,StarBridge,meggi.llopis@starbridge.com,78°30'22'' S,176°0'4'' E,2023/3/1,2021/12/26,96T,$62784
DEU-1995-488388,wini,tumbaga,True,QuantumDrive,wini.tumbaga@quantumdrive.com,66°4'32'' S,119°16'39'' E,2020/4/21,2020/12/3,85T,$52190
COL-2020-956096,nessy,handin,True,FutureWorks,nessy.handin@futureworks.com,31°29'15'' N,93°22'6'' E,2021/3/2,2022/1/10,58T,$50692
GHA-1994-311898,lauri,lesches,True,QuantumDrive,lauri.lesches@quantumdrive.com,69°43'1'' S,161°4'53'' W,2023/7/23,2022/1/13,11T,$10626
MEX-1986-667530,jessamine,labay,True,CleverSpark,jessamine.labay@cleverspark.com,63°28'14'' S,8°33'56'' W,2020/5/5,2022/11/16,80T,$74000
COL-2024-497173,betteann,sahagian,True,FusionEdge Labs,betteann.sahagian@fusionedge_labs.com,0°9'9'' N,28°34'43'' E,2021/2/5,2024/3/27,18T,$13914
UGA-1981-425851,trixy,sagers,True,TrueNorth Ventures,trixy.sagers@truenorth_ventures.com,84°37'1'' N,73°51'10'' E,2023/12/21,2024/12/11,59T,$32450
SAU-1978-944768,lyndy,porche,True,VividFusion,lyndy.porche@vividfusion.com,30°53'23'' N,150°29'33'' W,2020/4/23,2020/7/23,69T,$46368
IND-2024-146615,demetria,reins,False,NextVision,demetria.reins@nextvision.com,8°50'58'' S,146°43'42'' E,2023/4/11,2023/9/25,13T,$8697
CHE-2019-307044,clemence,valerius,True,DigitalEdge,clemence.valerius@digitaledge.com,79°30'41'' S,156°8'25'' W,2021/7/7,2022/7/21,86T,$51686
ITA-2002-497042,georgette,walthall,True,SwiftTech,georgette.walthall@swifttech.com,55°45'9'' S,75°19'18'' W,2021/12/18,2021/8/1,29T,$22214
PNG-1959-256582,joby,davitt,True,FusionHarbor,joby.davitt@fusionharbor.com,39°12'24'' N,4°2'47'' E,2021/6/22,2022/9/15,67T,$42009
NZL-2020-523735,joete,abeln,True,PeakFusion,joete.abeln@peakfusion.com,82°25'50'' S,35°52'59'' E,2024/2/8,2021/7/6,33T,$25146
WSM-1973-514601,flora,curcuru,False,VividPrime,flora.curcuru@vividprime.com,27°30'15'' S,119°43'11'' E,2023/5/21,2024/2/4,67T,$58826
COL-2023-618465,emiline,moncier,False,BrightFusion Labs,emiline.moncier@brightfusion_labs.com,51°50'55'' S,157°29'43'' E,2022/9/14,2022/7/11,13T,$12844
ECU-1993-473591,renata,glau,False,TechNext,renata.glau@technext.com,58°4'27'' S,99°21'55'' E,2024/10/10,2022/9/7,28T,$16380
NLD-2007-450155,roxy,maise,True,FutureTide,roxy.maise@futuretide.com,70°35'27'' N,25°15'44'' E,2021/3/21,2023/2/26,20T,$12120
USA-1952-353711,pansy,munafo,True,SkyVision,pansy.munafo@skyvision.com,19°11'44'' N,164°22'39'' W,2022/10/4,2022/7/21,73T,$53801
ARG-1951-215863,lyda,hoaglund,True,VisionaryRise,lyda.hoaglund@visionaryrise.com,34°32'13'' S,13°35'49'' W,2021/5/4,2020/10/10,15T,$9555
KEN-1996-697565,iolande,parada,True,SkyTech Labs,iolande.parada@skytech_labs.com,60°42'18'' S,166°24'43'' E,2020/3/20,2021/9/21,48T,$47136
MAR-2010-800145,gennifer,stratz,True,Quantum Solutions,gennifer.stratz@quantum_solutions.com,45°29'26'' N,159°8'27'' W,2022/5/16,2024/12/27,88T,$58520
NGA-2024-488916,tedda,hyett,True,QuantumTech Labs,tedda.hyett@quantumtech_labs.com,42°2'10'' S,134°28'43'' W,2021/12/26,2021/3/27,72T,$37440
FJI-1989-579537,karol,sieve,True,FuturePath,karol.sieve@futurepath.com,55°47'37'' N,137°33'58'' W,2023/1/8,2022/5/17,88T,$66352
ZAF-1993-391745,karon,corriher,False,FusionEdge Labs,karon.corriher@fusionedge_labs.com,70°55'17'' S,169°58'44'' E,2021/7/19,2020/4/8,65T,$40170
TUR-2020-139388,bird,cacace,True,FusionPrime Labs,bird.cacace@fusionprime_labs.com,84°17'15'' S,107°18'55'' W,2021/1/3,2020/2/16,55T,$46805
SAU-2002-808775,robinet,seabright,True,SparkLabs,robinet.seabright@sparklabs.com,38°42'10'' N,154°29'25'' W,2021/7/9,2022/3/1,82T,$62730
NZL-1990-207163,heda,lagesse,True,FusionPath,heda.lagesse@fusionpath.com,40°12'33'' N,73°13'45'' W,2022/1/23,2021/2/19,95T,$65170
TUN-1969-343795,nari,birnell,False,NextEdge,nari.birnell@nextedge.com,67°45'40'' S,71°33'5'' E,2022/6/1,2023/10/24,38T,$35378
THA-1959-533435,lilyan,cradduck,False,FusionShift Labs,lilyan.cradduck@fusionshift_labs.com,30°38'44'' N,53°14'4'' W,2023/3/10,2024/5/7,91T,$53144
FJI-1965-144776,lurleen,sefcik,True,PrimeEdge Solutions,lurleen.sefcik@primeedge_solutions.com,75°3'26'' N,56°27'17'' E,2020/6/3,2021/5/5,10T,$9300
EGY-1989-810291,gretna,marsland,True,CyberTide,gretna.marsland@cybertide.com,84°18'56'' S,49°51'2'' E,2021/6/12,2020/8/15,98T,$59192
WSM-1987-923339,lori,bigony,True,NextFrontier,lori.bigony@nextfrontier.com,84°27'27'' S,124°46'21'' W,2021/10/18,2022/2/27,21T,$11466
THA-1952-417091,georgie,tawney,True,SkyBridge Solutions,georgie.tawney@skybridge_solutions.com,45°59'46'' S,4°34'3'' W,2023/4/11,2022/2/12,79T,$46926
THA-1960-341661,zelma,hannula,True,QuantumBridge,zelma.hannula@quantumbridge.com,30°45'12'' N,143°23'17'' E,2021/5/1,2020/1/23,97T,$63826
POL-1975-676081,marybelle,bringantino,True,VisionLabs,marybelle.bringantino@visionlabs.com,71°30'29'' S,34°26'22'' W,2023/12/15,2022/7/4,47T,$28435
DZA-2023-985070,myrtle,steinour,True,BlueTech,myrtle.steinour@bluetech.com,65°8'4'' N,169°0'38'' E,2023/11/9,2022/6/13,33T,$24717
EGY-2001-288284,carrissa,doire,True,InfiniteScope,carrissa.doire@infinitescope.com,73°21'7'' N,169°42'48'' W,2023/12/17,2024/8/13,32T,$16256
TUR-1989-866077,dione,edmondson,True,TechCraft,dione.edmondson@techcraft.com,48°34'15'' N,152°23'51'' E,2021/2/15,2023/2/13,60T,$32880
AUS-2014-263154,ginnifer,yamakawa,False,TechTide,ginnifer.yamakawa@techtide.com,84°25'9'' N,121°21'24'' W,2020/5/16,2023/12/26,66T,$52074
PNG-2009-308615,giralda,ventola,False,SkyShift,giralda.ventola@skyshift.com,59°27'2'' N,54°18'14'' W,2024/7/11,2022/5/11,74T,$57350
MEX-1959-195897,hermina,catacutan,False,PrimeShift Labs,hermina.catacutan@primeshift_labs.com,74°34'54'' S,117°12'42'' E,2020/1/17,2022/1/4,17T,$12070
THA-1950-355644,aurea,trofholz,False,ClearTech Labs,aurea.trofholz@cleartech_labs.com,30°32'55'' N,169°16'4'' W,2022/4/3,2024/8/20,25T,$13025
UGA-1976-428147,cathryn,herres,True,SkyCraft,cathryn.herres@skycraft.com,14°3'18'' N,8°35'41'' E,2024/9/20,2023/7/25,82T,$81098
VEN-1953-977218,dionne,mcbeath,True,SwiftTech Labs,dionne.mcbeath@swifttech_labs.com,13°52'15'' N,105°16'29'' W,2020/4/18,2023/4/26,52T,$36400
